Epoch,Loss,Accuracy,Hamming Loss,Precision,Recall,F1-Score
1.0,0.1657334428344122,94.1826981246219,0.058173018753781,0.8715027218635271,0.6447503980518873,0.7411714039621017
1.0,6.55492257874169,54.362976406533576,0.4563702359346642,0.0159362549800796,0.0413176996091569,0.0230010101795011
2.0,3.775200606690466,60.7513611615245,0.3924863883847549,0.1778603268945022,0.5562784645413142,0.269539958116598
3.0,2.718165599182523,78.77434966727162,0.2122565033272837,0.3738245947824814,0.9597031749013714,0.5380625115201306
4.0,3.7755173798465687,54.9848759830611,0.450151240169389,0.0154718361375274,0.0394921109140136,0.0222333184410396
5.0,5.682920793043375,54.27828191167574,0.4572171808832426,0.0084496826835902,0.021816479400749,0.0121814141942229
6.0,3.017500481658326,58.686025408348456,0.4131397459165154,0.1163673242385579,0.3326475264191527,0.1724188075618032
7.0,4.053090580685703,78.65093768905021,0.2134906231094978,0.3733591015169195,0.9570053276007104,0.5371560475303623
8.0,0.1564714192240503,94.73563218390804,0.0526436781609195,0.8872363769352676,0.679932735426009,0.7698735917914
9.0,0.9995211497896744,72.85178463399879,0.2714821536600121,0.1317921980023871,0.1958002799813346,0.1575429901629496
10.0,0.2010276405385554,91.94555353901995,0.0805444646098003,0.6286797788918884,0.9174561485789324,0.7461001563751478
11.0,1.1973846655120777,73.7664851784634,0.262335148215366,0.2941857858157088,0.7381398837427339,0.4207010794057924
12.0,0.301426546412069,89.14458560193587,0.1085541439806412,0.5941612296804157,0.5033255269320843,0.5449842783243737
13.0,6.777348753068116,61.03690260133092,0.3896309739866909,0.1930434782608695,0.6345829428303655,0.2960323532626516
14.0,0.3316328952554525,85.4107683000605,0.145892316999395,0.4693747728098873,0.9645191409897292,0.6314566905067547
15.0,1.4321940726964346,80.38112522686025,0.1961887477313974,0.3959670719734159,0.979542269967305,0.563960523838976
16.0,5.715783104104682,55.54143980641258,0.4445856019358741,0.0472533963378617,0.1272931486334706,0.0689218294691498
16.0,0.1414818167343681,94.37991530550514,0.0562008469449485,0.831444603366707,0.7082474226804124,0.7649172528974139
17.0,0.124969700432827,94.63520871143376,0.0536479128856624,0.8296163196279464,0.735544934870209,0.7797536260679515
18.0,0.2062976531795278,93.03690260133092,0.0696309739866908,0.9235243798118048,0.5042032505137306,0.6522868708839346
19.0,0.1957886767273806,93.35753176043558,0.0664246823956442,0.9254780192841968,0.5294007665700664,0.6735252140818269
20.0,0.2373063711124301,90.38354506957047,0.0961645493042952,0.9243126351560088,0.2797568957456755,0.4295147861039334
21.0,0.2829881204774235,87.55353901996371,0.1244646098003629,0.6562043795620438,0.0839010732617825,0.1487794786925941
22.0,0.2174944744736443,91.27646702964309,0.0872353297035692,0.6736726765614105,0.6322333364494718,0.652295524691358
23.0,0.1426793489922784,93.2788868723533,0.067211131276467,0.7562562562562563,0.7077283372365339,0.73118799903218
24.0,0.1533105040915283,92.9328493647913,0.0706715063520871,0.663937753721245,0.9182183961822776,0.7706443632936741
25.0,0.1251053557562863,94.60738052026618,0.0539261947973381,0.7307152875175316,0.9244490100859172,0.8162440733869305
26.0,0.1495687228230296,94.4041137326074,0.0559588626739262,0.9463787277802262,0.6019435619510372,0.7358501342166885
27.0,0.1282964658716899,94.85904416212946,0.0514095583787053,0.8971569839307787,0.6799063231850118,0.7735678124167332
28.0,0.1264336044603651,94.93647912885662,0.0506352087114337,0.8106154285170741,0.7952594251586412,0.8028640067831739
29.0,0.1251110680011217,95.52087114337569,0.0447912885662432,0.7870317239117961,0.8968706212050443,0.8383688438700664
30.0,0.1495564269817378,94.3956442831216,0.056043557168784,0.7328209069946195,0.8918615528531337,0.8045569620253165
31.0,0.1275864350875525,94.78644888082276,0.0521355111917725,0.8667505432917763,0.7067711247901511,0.7786283072180837
32.0,0.1692520567088535,92.44888082274652,0.0755111917725347,0.6452146305972617,0.9175131677953348,0.75764047998136
33.0,0.1307776037311543,95.18330308529946,0.0481669691470054,0.8704502710476822,0.7368421052631579,0.7980930161789319
34.0,0.1660568193392236,93.81004234724745,0.0618995765275257,0.7169160855598213,0.8589129822585188,0.781516911513495
35.0,0.2058782540448348,91.08166969147004,0.0891833030852994,0.5958068095544005,0.9577544123169358,0.7346174617461746
36.0,0.2043740102399931,91.05384150030248,0.0894615849969752,0.5970732863321286,0.944428825789523,0.7316152450090744
37.0,0.126571260355751,95.43859649122808,0.0456140350877193,0.8395195431721966,0.7993812693353333,0.8189588935843258
38.0,0.3225035355087309,80.53115547489413,0.1946884452510587,0.394923190032117,0.9574108818011255,0.5591869161438786
39.0,0.1444556028413469,94.47670901391407,0.055232909860859,0.743804924392368,0.8760723610593062,0.8045386426889317
40.0,0.1311105584347799,95.19177253478524,0.0480822746521476,0.8014954602100766,0.8377372534425009,0.8192157219543262
41.0,0.2426525995472003,84.98971566848155,0.1501028433151845,0.4605470686314271,0.9591740966682308,0.6222979967119284
42.0,0.2788901216312296,83.01028433151845,0.1698971566848154,0.4293281762381232,0.9561797752808988,0.5925839958219695
43.0,0.2255680631498676,85.78100423472475,0.1421899576527525,0.4767274583507355,0.955716810866127,0.6361384605857948
44.0,0.2254027583844919,85.56684815486993,0.1443315184513006,0.4728325825135607,0.9571043081790268,0.6329651395341682
45.0,0.2850831453031615,83.4010889292196,0.165989110707804,0.4355566913706448,0.9563265687833162,0.5985192121974774
46.0,0.2398748624185522,84.92075015124017,0.1507924984875983,0.4603838029751472,0.9573831775700936,0.6217717216472944
47.0,0.28431441630012,82.60738052026618,0.1739261947973381,0.4243189533824625,0.956152626177815,0.5877899807874287
48.0,0.3963648094881846,79.34180278281912,0.2065819721718088,0.3801276548094509,0.9561543517040654,0.5439880348271994
49.0,0.2649863592601514,84.21778584392014,0.1578221415607985,0.4496391865296304,0.9571734475374732,0.6118550258882343
50.0,0.1471987196823375,95.45432546884452,0.0454567453115547,0.8054601497137824,0.8552459322984851,0.8296067848882035
51.0,0.2392248486373201,84.67513611615244,0.1532486388384755,0.4556358123773854,0.9571937055076808,0.6173876268728854
52.0,0.2085482638160243,87.5523290986086,0.1244767090139141,0.5098314606741573,0.9516853932584268,0.6639665534361119
53.0,0.2050232595006534,88.22141560798548,0.1177858439201452,0.5240421702237079,0.9550140581068416,0.6767391665283081
54.0,0.1773217975675464,92.25650332728372,0.0774349667271627,0.636306175336578,0.9396994305983384,0.7588000301499962
55.0,0.1748654611927952,93.1966122202057,0.0680338777979431,0.671501821616516,0.929578780237228,0.7797406870617729
56.0,0.1303634856679154,95.81488203266788,0.0418511796733212,0.8077313483336153,0.8895202608290638,0.8466551403112116
57.0,0.1897296053912159,88.37386569872959,0.1162613430127041,0.5269129150909185,0.9552028549962436,0.679175987446162
58.0,0.1779984710556193,88.94615849969752,0.1105384150030248,0.9691394658753708,0.1523747317346272,0.2633446218351878
59.0,0.2737335273408467,83.88747731397459,0.161125226860254,0.4425362130280163,0.9565951064029248,0.6051297257227576
60.0,0.1580774065735876,93.65275257108289,0.0634724742891712,0.6939249050766418,0.9170228582047948,0.7900256163944924
61.0,0.1639633201896982,93.34301270417424,0.0665698729582577,0.6750805585392051,0.9382347452883,0.7851955961583509
62.0,0.1364906639722049,95.23653962492438,0.0476346037507562,0.8180432504525103,0.8090258149613718,0.8135095447870778
63.0,0.3143878057585546,81.22686025408349,0.1877313974591651,0.4044001266223488,0.9565705728191688,0.5684725775948382
64.0,0.1637681907527622,93.3103448275862,0.0668965517241379,0.96386630532972,0.5002813203300825,0.6586826347305389
65.0,0.1559144463640267,93.9286146400484,0.060713853599516,0.7009121119988687,0.926362022240912,0.7980196425696345
