Epoch,Loss,Accuracy,Hamming Loss,Precision,Recall,F1-Score
32.0,0.3223233703260196,85.54748941318815,0.1445251058681185,0.4590450571620713,0.6363382119884404,0.5333437512208462
33.0,0.1932756002917176,89.70840895341803,0.1029159104658197,0.5852809162668318,0.7061624649859944,0.6400643195666892
34.0,0.1735549846926058,93.70477918935268,0.062952208106473,0.8196110399441016,0.6582491582491582,0.7301208568909175
35.0,0.214407375513554,90.51058681185722,0.0948941318814277,0.6231972198088619,0.6716921060024347,0.6465365721754023
36.0,0.2009093267698611,90.57229280096794,0.0942770719903206,0.6229090600322663,0.6864414709460092,0.6531339031339032
37.0,0.1411314185055905,94.26618269812462,0.0573381730187537,0.7980501392757661,0.7475538160469667,0.7719770966655439
38.0,0.2353433795168509,89.69026013309134,0.1030973986690865,0.5937093839355342,0.6413328341445151,0.6166029246344207
39.0,0.1867670119625132,92.4162129461585,0.075837870538415,0.7208295580388604,0.6719849835757861,0.695550806294929
40.0,0.1695950750809605,92.6098003629764,0.0739019963702359,0.7068001443001443,0.7328408453338321,0.7195849784225508
41.0,0.1755045005199778,94.1209921355112,0.058790078644888,0.8559951308581862,0.6567052670900262,0.7432225334249326
42.0,0.2952691354009639,87.5220810647308,0.124779189352692,0.5222558844092287,0.4190743338008415,0.4650101156819007
43.0,0.3098164247156217,87.90078644888082,0.1209921355111917,0.5835493754419043,0.2312073956485199,0.3311931514178705
44.0,0.1707832224099151,91.85601935874168,0.0814398064125831,0.6827573596635582,0.6960574144841085,0.6893432408732173
45.0,0.5047914360161404,87.07562008469449,0.129243799153055,0.5215311004784688,0.0203738317757009,0.0392156862745098
46.0,0.7550801998224048,86.34240774349668,0.1365759225650333,0.2634408602150537,0.0321401799100449,0.0572907967262401
47.0,0.1801210446425201,93.12401693889898,0.0687598306110102,0.8318829113924051,0.5886908649808715,0.6894705207365718
48.0,0.1570550287098449,93.51603145795524,0.0648396854204476,0.7711306812430407,0.7108995893990295,0.739791211459092
49.0,0.301070432297331,87.02238354506957,0.1297761645493043,0.5003092911047878,0.3768521107072966,0.4298926331455299
50.0,0.2185924377201121,89.84150030248034,0.1015849969751966,0.5966921119592875,0.6589546646684151,0.6262797115641414
