Epoch,Loss,Accuracy,Hamming Loss,Precision,Recall,F1-Score
1.0,0.1355035620512011,95.14942528735632,0.0485057471264367,0.8497746094978509,0.7588466579292268,0.8017407645517036
2.0,0.1990103755921116,92.92558983666062,0.0707441016333938,0.7232686980609419,0.7332210053355799,0.7282108492539395
3.0,0.2184755642293196,92.5057471264368,0.0749425287356321,0.7145839263687257,0.7027153121209294,0.7085999247271358
3.0,0.2929942753458108,92.90865093768905,0.0709134906231095,0.8607575984428807,0.5382958801498128,0.6623653436257849
4.0,0.2398812447925731,93.40955837870538,0.0659044162129461,0.8037092500863956,0.650839552238806,0.7192412762228751
5.0,0.3051822961771188,90.15486993345432,0.0984513006654567,0.6051889920424404,0.6839344262295082,0.6421566471700603
6.0,0.3291902241675046,93.34543254688444,0.0665456745311554,0.8063110797127045,0.6398206110436326,0.7134819754115441
7.0,0.327213382429254,91.46521476104051,0.0853478523895946,0.6715514796256027,0.6648881400355705,0.668203198494826
8.0,0.2614931520384976,92.06291591046582,0.0793708408953418,0.6984803020036783,0.6768595816527531,0.6875
9.0,0.4020692563876036,89.46642468239564,0.1053357531760435,0.5793914807302232,0.6696989590171621,0.6212806681746998
10.0,0.3334128392340109,92.8009679370841,0.0719903206291591,0.7711555959963603,0.6325807053554767,0.6950281906714505
11.0,0.3694987813999602,90.9860859044162,0.0901391409558378,0.6484317343173431,0.6588863892013498,0.6536172586944393
12.0,0.3737077698157593,91.42770719903206,0.0857229280096793,0.6929275792598876,0.6093808280492353,0.6484743239890846
13.0,0.3872343855934987,93.51724137931036,0.0648275862068965,0.9161872181620276,0.5500886938661189,0.6874343717185859
14.0,0.4603708947561014,89.6043557168784,0.1039564428312159,0.6549568323905924,0.4122166010867528,0.5059797608095676
15.0,0.8909792027946478,86.94131881427707,0.1305868118572292,0.2323232323232323,0.0043042949377748,0.008451998162609
16.0,0.3160597034330275,90.63520871143376,0.0936479128856624,0.6286266924564797,0.6703543971498218,0.6488203266787659
17.0,0.2889230220290847,92.15486993345432,0.0784513006654567,0.7029504439988542,0.6857941313460643,0.6942663145982648
18.0,0.3924134368499269,91.70840895341804,0.0829159104658197,0.6797193514743529,0.6735249906050357,0.6766079939596998
19.0,0.3590472032907468,92.34845735027224,0.0765154264972776,0.7457778771949446,0.6220729545666573,0.6783316378433367
20.0,0.3536770994630481,91.59225650332728,0.0840774349667271,0.6829642412041032,0.661712799554152,0.6721705901778554
21.0,0.296874182798816,93.68663036902602,0.0631336963097398,0.8224496999647017,0.6533320871109449,0.7282008542556516
22.0,0.3132180123084551,93.07441016333938,0.0692558983666061,0.7631662269129288,0.6751003641116609,0.7164371346477757
23.0,0.3200136674605242,90.3956442831216,0.096043557168784,0.6195879888268156,0.6647312230754823,0.6413662239089184
24.0,0.3478022961103367,93.4833635813672,0.0651663641863278,0.8266748617086662,0.6284459396318101,0.7140581864514759
25.0,0.2993429893130409,92.27828191167576,0.0772171808832425,0.7168890659231228,0.6704227975414416,0.6928777670837344
26.0,0.3673715398277785,92.07380520266184,0.0792619479733817,0.7450311654710102,0.5910617652547117,0.6591748608293013
27.0,0.260332449563604,93.75317604355718,0.0624682395644283,0.8089612126616139,0.6778742878490707,0.7376391076782357
28.0,0.388172897334567,91.22444041137328,0.0877555958862674,0.6899878035258898,0.5826779026217228,0.6318087212548861
29.0,0.3078978260631712,90.64851784633998,0.0935148215366001,0.6295913088463528,0.6802049371215649,0.6539202077642949
30.0,0.4072172414119095,88.36055656382335,0.1163944343617664,0.9607679465776294,0.1073293547183886,0.1930884079852373
31.0,0.3123608442534245,94.3436176648518,0.0565638233514821,0.8685658393446631,0.6636771300448431,0.7524228141714769
32.0,0.3388257898922613,90.8033877797943,0.0919661222020568,0.6375212985382477,0.6663854518185227,0.6516338970621935
33.0,0.3520061083452162,93.1373260738052,0.0686267392619479,0.7962286387743076,0.6314608841947845,0.7043369474562136
34.0,0.3367918807515847,92.40774349667272,0.0759225650332728,0.7457120725904615,0.6288727136991414,0.6823267351794664
