Epoch,Accuracy,Loss,Precision,Recall
1.0,71.86311787072243,0.6746832237524145,71.86311787072243,100.0
2.0,70.19011406844106,0.6620177591548246,70.19011406844106,100.0
3.0,71.10266159695817,0.6516881094259375,71.10266159695817,100.0
4.0,70.79847908745248,0.6442689439829659,70.79847908745248,100.0
5.0,71.787072243346,0.6305167745141422,71.787072243346,100.0
6.0,72.01520912547528,0.6161816190270817,72.01520912547528,100.0
7.0,70.49429657794677,0.6133069518734428,71.43968871595331,97.76357827476038
8.0,70.5703422053232,0.5779248405905331,71.1523588553751,98.50107066381156
9.0,73.30798479087453,0.5623246291104484,74.07711238720262,96.26865671641792
10.0,76.65399239543726,0.5538074128768024,78.47411444141689,92.50535331905782
11.0,80.68441064638783,0.5487409128862268,83.93213572854292,90.04282655246253
12.0,79.01140684410646,0.5817867254509645,80.14911463187325,93.17443120260022
13.0,79.54372623574145,0.5637578350656173,82.54122211445198,90.53191489361704
14.0,80.0,0.5627570485367495,83.89398572884811,88.6853448275862
15.0,79.92395437262357,0.5345227876130272,83.38308457711443,89.62566844919786
16.0,79.61977186311788,0.5267739155713249,82.95341922695738,89.71061093247589
17.0,80.30418250950571,0.526795878129847,83.23529411764706,90.60832443970118
18.0,81.29277566539923,0.4979634109665365,83.38192419825073,91.96141479099678
19.0,79.77186311787072,0.5026297323844012,82.65107212475634,90.5982905982906
20.0,81.06463878326996,0.5039799809455872,84.4776119402985,90.12738853503184
21.0,80.30418250950571,0.5092137789025026,82.55360623781677,91.37001078748652
22.0,79.23954372623574,0.5028082710855147,81.56161806208843,91.84322033898304
23.0,78.17490494296578,0.49304879062316,79.81566820276498,92.71948608137043
24.0,80.22813688212928,0.4758765837725471,81.70055452865064,93.446088794926
25.0,78.5551330798479,0.4819861422566807,79.51042611060744,93.9978563772776
26.0,79.08745247148289,0.4730456944774179,79.87249544626594,94.1997851772288
27.0,80.0,0.4633091433959849,81.97945845004668,92.61603375527426
28.0,78.17490494296578,0.457377742318546,78.965819456617,95.042194092827
29.0,80.0,0.458591796019498,81.00456621004567,94.16135881104034
30.0,76.65399239543726,0.4678403866641661,77.28873239436619,94.71413160733547
30.0,78.40304182509506,0.4628964811563492,78.75787578757875,94.79956663055256
31.0,79.77186311787072,0.4400764510912053,81.203007518797,92.90322580645162
32.0,80.98859315589354,0.4229995520675884,82.53521126760563,93.21314952279958
33.0,78.47908745247149,0.4334231317043304,78.81729920564872,95.40598290598292
34.0,77.18631178707224,0.4540725087418276,77.36185383244207,94.9671772428884
35.0,78.78326996197718,0.4293335544712403,79.77941176470588,93.6353829557713
36.0,79.23954372623574,0.4359930271611494,80.55813953488372,93.11827956989248
36.0,79.77186311787072,0.4203603644581402,80.49001814882033,94.56289978678038
37.0,81.36882129277566,0.4223648037980584,81.29092609915809,95.0765864332604
38.0,82.88973384030419,0.4027191400527954,84.13461538461539,93.58288770053476
39.0,80.22813688212928,0.4101295970818576,81.20370370370371,93.89721627408994
40.0,81.74904942965779,0.3950395194046637,83.36538461538461,92.82655246252676
41.0,82.20532319391636,0.4031147404628641,83.73205741626795,93.1842385516507
42.0,81.82509505703422,0.4058656490900937,83.14500941619586,93.6373276776246
43.0,84.25855513307985,0.3835220459629507,86.06476938174681,93.09978768577494
44.0,79.46768060836501,0.4149930722573224,80.3903345724907,93.6147186147186
45.0,82.0532319391635,0.4011379362029187,83.23809523809524,93.57601713062098
46.0,82.73764258555133,0.3912091351607266,83.73904576436222,93.47826086956522
47.0,82.66159695817491,0.3864456945482422,84.39024390243902,92.71168274383707
48.0,82.3574144486692,0.3784770150395,83.31735378715244,93.74325782092772
49.0,83.26996197718631,0.3739330047631965,84.41432720232334,93.66272824919442
50.0,84.03041825095058,0.3651446165407405,86.02576808721507,92.63607257203842
51.0,83.65019011406844,0.3607764590312453,84.46788111217641,94.3254817987152
52.0,83.95437262357414,0.3693785040694124,86.34097706879362,92.12765957446808
53.0,84.7148288973384,0.3596027493476867,85.40646425073457,94.37229437229438
54.0,83.57414448669202,0.3801662426661042,84.45945945945945,94.08602150537637
55.0,83.87832699619771,0.3684431551133885,85.7707509881423,92.73504273504274
56.0,85.17110266159696,0.3532945947612033,87.04453441295547,92.77238403451996
57.0,85.39923954372624,0.3423445198465796,87.48768472906404,93.1794333683106
58.0,83.49809885931559,0.3624979704618454,85.02463054187191,92.9956896551724
