Epoch,Accuracy,Loss,Precision,Recall
58.0,84.28798727128083,0.44595181555577434,84.28798727128083,100.0
59.0,84.11893396976929,0.44733451273508823,84.11893396976929,100.0
60.0,84.20843277645187,0.44706121426847406,84.20843277645187,100.0
61.0,84.83492442322991,0.43907812539760116,84.83492442322991,100.0
62.0,84.28798727128083,0.4461484237861349,84.28798727128083,100.0
63.0,84.48687350835323,0.4442610885453828,84.48687350835323,100.0
64.0,84.50676213206046,0.44391166815192795,84.50676213206046,100.0
65.0,84.2283214001591,0.4458655961046631,84.2283214001591,100.0
66.0,84.50676213206046,0.44277717650558485,84.50676213206046,100.0
67.0,84.12887828162292,0.44751749182156053,84.12887828162292,100.0
68.0,84.30787589498807,0.4448145461197937,84.30787589498807,100.0
69.0,84.60620525059666,0.44232036710762584,84.60620525059666,100.0
70.0,84.66587112171838,0.4411980623237778,84.66587112171838,100.0
71.0,84.20843277645187,0.44692334037512854,84.20843277645187,100.0
72.0,84.41726332537789,0.44424036722602506,84.41726332537789,100.0
73.0,84.49681782020684,0.44312500003197863,84.49681782020684,100.0
74.0,84.54653937947494,0.4423788353556492,84.54653937947494,100.0
75.0,84.07915672235481,0.4479958846076945,84.07915672235481,100.0
76.0,84.36754176610978,0.4443703435483526,84.36754176610978,100.0
77.0,83.80071599045345,0.4522280728586029,83.80071599045345,100.0
78.0,84.89459029435163,0.4393862737273317,84.89459029435163,100.0
79.0,83.61177406523468,0.4539204214306773,83.61177406523468,100.0
80.0,84.51670644391407,0.4436024392104184,84.51670644391407,100.0
81.0,83.89021479713604,0.45076087130519565,83.89021479713604,100.0
82.0,84.66587112171838,0.44125393579329536,84.66587112171838,100.0
83.0,84.56642800318218,0.4417448805758921,84.56642800318218,100.0
84.0,84.20843277645187,0.4459388168797941,84.20843277645187,100.0
85.0,85.12330946698488,0.4363134604408204,85.12330946698488,100.0
86.0,84.43715194908512,0.44389185946762294,84.43715194908512,100.0
87.0,84.27804295942721,0.44612694019798727,84.27804295942721,100.0
88.0,84.24821002386635,0.4467899863748366,84.24821002386635,100.0
89.0,84.23826571201273,0.4466885039374654,84.23826571201273,100.0
90.0,84.17859984089101,0.44781930053998037,84.17859984089101,100.0
91.0,83.80071599045345,0.45212519712934907,83.80071599045345,100.0
92.0,83.71121718377088,0.45307550571536875,83.71121718377088,100.0
93.0,84.49681782020684,0.4428510997227869,84.49681782020684,100.0
94.0,84.53659506762132,0.4428996537019528,84.53659506762132,100.0
95.0,84.08910103420843,0.44834125583822076,84.08910103420843,100.0
96.0,84.64598249801114,0.44118535736278697,84.64598249801114,100.0
97.0,84.71559268098648,0.4400341763270772,84.71559268098648,100.0
98.0,84.49681782020684,0.4427808876941883,84.49681782020684,100.0
